cores,m,k,n,time,GFLOPS
62,2000,1000,200,0.012839,62.309654
62,2000,1000,200,0.012608,63.452828
62,2000,1000,200,0.013272,60.276853
62,2000,1000,200,0.013705,58.371911
62,2000,1000,200,0.012742,62.784339
62,2000,1000,200,0.013220,60.512555
62,2000,1000,200,0.013571,58.948048
63,2000,1000,200,0.013081,61.155174
63,2000,1000,200,0.012834,62.334060
63,2000,1000,200,0.012883,62.098181
63,2000,1000,200,0.013235,60.443851
63,2000,1000,200,0.013027,61.409478
63,2000,1000,200,0.012974,61.660236
63,2000,1000,200,0.013885,57.615514
63,2000,1000,200,0.013203,60.590803
63,2000,1000,200,0.013564,58.978439
63,2000,1000,200,0.013050,61.304195
64,2000,1000,200,0.013155,60.813125
64,2000,1000,200,0.012895,62.039175
64,2000,1000,200,0.012977,61.647668
64,2000,1000,200,0.013707,58.363760
64,2000,1000,200,0.012675,63.116844
64,2000,1000,200,0.013265,60.308402
64,2000,1000,200,0.012879,62.117159
64,2000,1000,200,0.013838,57.813034
64,2000,1000,200,0.013388,59.754067
64,2000,1000,200,0.013437,59.536386
