cores,m,k,n,time,GFLOPS
54,12000,12000,12000,1.462765,2362.648128
54,12000,12000,12000,1.505900,2294.972422
54,12000,12000,12000,1.502941,2299.490708
54,12000,12000,12000,1.449528,2384.224505
54,12000,12000,12000,1.481146,2333.327980
54,12000,12000,12000,1.495671,2310.668274
54,12000,12000,12000,1.502732,2299.811029
55,12000,12000,12000,1.467697,2354.708668
55,12000,12000,12000,1.470471,2350.266730
55,12000,12000,12000,1.492048,2316.279714
55,12000,12000,12000,1.491783,2316.690458
55,12000,12000,12000,1.504653,2296.875176
55,12000,12000,12000,1.418812,2435.840073
55,12000,12000,12000,1.465607,2358.067911
55,12000,12000,12000,1.469219,2352.270345
55,12000,12000,12000,1.500645,2303.009769
55,12000,12000,12000,1.443009,2394.995577
56,12000,12000,12000,1.413150,2445.600760
56,12000,12000,12000,1.417434,2438.208865
56,12000,12000,12000,1.392484,2481.895244
56,12000,12000,12000,1.397391,2473.180103
56,12000,12000,12000,1.405372,2459.135674
56,12000,12000,12000,1.412891,2446.049266
56,12000,12000,12000,1.443120,2394.811332
56,12000,12000,12000,1.427433,2421.128623
56,12000,12000,12000,1.374615,2514.159161
56,12000,12000,12000,1.440380,2399.367630
57,12000,12000,12000,1.398973,2470.383787
57,12000,12000,12000,1.417659,2437.820974
57,12000,12000,12000,1.425438,2424.517667
57,12000,12000,12000,1.421311,2431.557683
57,12000,12000,12000,1.431811,2413.726352
57,12000,12000,12000,1.423730,2427.426835
57,12000,12000,12000,1.418726,2435.987730
57,12000,12000,12000,1.411030,2449.274456
57,12000,12000,12000,1.406448,2457.253184
57,12000,12000,12000,1.386804,2492.060133
58,12000,12000,12000,1.517522,2277.397482
58,12000,12000,12000,1.499434,2304.870104
58,12000,12000,12000,1.512219,2285.383446
58,12000,12000,12000,1.492070,2316.245800
58,12000,12000,12000,1.499761,2304.366433
58,12000,12000,12000,1.526718,2263.679427
58,12000,12000,12000,1.519609,2274.268525
58,12000,12000,12000,1.502594,2300.022175
58,12000,12000,12000,1.508122,2291.592255
58,12000,12000,12000,1.506830,2293.556192
59,12000,12000,12000,1.584546,2181.066835
59,12000,12000,12000,1.577115,2191.343056
59,12000,12000,12000,1.585754,2179.404234
59,12000,12000,12000,1.540607,2243.271127
59,12000,12000,12000,1.560985,2213.986079
59,12000,12000,12000,1.590633,2172.719610
59,12000,12000,12000,1.559827,2215.631030
59,12000,12000,12000,1.621272,2131.659019
59,12000,12000,12000,1.607270,2150.230012
59,12000,12000,12000,1.594008,2168.119333
60,12000,12000,12000,1.360130,2540.933935
60,12000,12000,12000,1.355662,2549.307626
60,12000,12000,12000,1.362924,2535.724311
60,12000,12000,12000,1.350844,2558.400028
60,12000,12000,12000,1.325706,2606.912485
60,12000,12000,12000,1.356436,2547.852648
60,12000,12000,12000,1.371218,2520.387692
60,12000,12000,12000,1.345449,2568.659188
60,12000,12000,12000,1.363575,2534.514075
60,12000,12000,12000,1.361292,2538.765165
