cores,m,k,n,time,GFLOPS
45,12000,12000,12000,3.889055,888.647857
45,12000,12000,12000,3.823633,903.852367
45,12000,12000,12000,3.844315,898.989724
45,12000,12000,12000,3.791507,911.510873
45,12000,12000,12000,3.993000,865.514738
45,12000,12000,12000,3.828686,902.659663
45,12000,12000,12000,3.795959,910.441949
45,12000,12000,12000,3.846436,898.494031
45,12000,12000,12000,3.906741,884.624842
46,12000,12000,12000,3.873263,892.270860
46,12000,12000,12000,3.789166,912.073948
46,12000,12000,12000,3.795461,910.561423
46,12000,12000,12000,3.809714,907.154770
46,12000,12000,12000,3.875446,891.768223
46,12000,12000,12000,3.838965,900.242740
46,12000,12000,12000,3.785777,912.890511
46,12000,12000,12000,3.796496,910.313114
46,12000,12000,12000,3.887155,889.082125
46,12000,12000,12000,3.804954,908.289654
47,12000,12000,12000,3.948411,875.288776
47,12000,12000,12000,3.948879,875.185115
47,12000,12000,12000,3.963032,872.059684
47,12000,12000,12000,3.911705,883.502304
47,12000,12000,12000,3.784097,913.295805
47,12000,12000,12000,3.788675,912.192340
47,12000,12000,12000,3.784233,913.263064
47,12000,12000,12000,3.793474,911.038384
47,12000,12000,12000,3.794180,910.868816
47,12000,12000,12000,3.932995,878.719583
48,12000,12000,12000,3.851290,897.361603
48,12000,12000,12000,3.788177,912.312124
48,12000,12000,12000,3.818890,904.975009
48,12000,12000,12000,3.193735,1082.118715
48,12000,12000,12000,3.885367,889.491214
48,12000,12000,12000,3.855727,896.328905
48,12000,12000,12000,3.794558,910.778038
48,12000,12000,12000,3.790454,911.764052
48,12000,12000,12000,3.953991,874.053573
48,12000,12000,12000,3.838339,900.389351
49,12000,12000,12000,3.892104,887.951563
49,12000,12000,12000,3.898593,886.473605
49,12000,12000,12000,3.815417,905.798771
49,12000,12000,12000,3.870872,892.822179
49,12000,12000,12000,3.857280,895.968178
49,12000,12000,12000,3.884297,889.736259
49,12000,12000,12000,3.864249,894.352286
49,12000,12000,12000,3.905950,884.804028
49,12000,12000,12000,3.879864,890.752777
49,12000,12000,12000,3.856582,896.130214
50,12000,12000,12000,3.883767,889.857786
50,12000,12000,12000,3.905194,884.975340
50,12000,12000,12000,3.892523,887.855973
50,12000,12000,12000,3.863728,894.472850
50,12000,12000,12000,3.880515,890.603353
50,12000,12000,12000,3.962557,872.164137
50,12000,12000,12000,3.887347,889.038319
50,12000,12000,12000,3.903871,885.275183
50,12000,12000,12000,3.851830,897.235838
50,12000,12000,12000,3.917919,882.101041
51,12000,12000,12000,4.002971,863.358755
51,12000,12000,12000,3.979035,868.552393
51,12000,12000,12000,3.979241,868.507405
51,12000,12000,12000,3.979664,868.415004
51,12000,12000,12000,3.925928,880.301372
51,12000,12000,12000,3.955946,873.621706
51,12000,12000,12000,3.873046,892.320945
51,12000,12000,12000,3.940075,877.140723
51,12000,12000,12000,3.928488,879.727666
51,12000,12000,12000,3.990158,866.131066
52,12000,12000,12000,3.927686,879.907421
52,12000,12000,12000,3.950868,874.744515
52,12000,12000,12000,3.881421,890.395439
52,12000,12000,12000,3.930741,879.223583
52,12000,12000,12000,3.933610,878.582228
52,12000,12000,12000,3.899076,886.363772
52,12000,12000,12000,3.984486,867.364070
52,12000,12000,12000,3.926961,880.069838
52,12000,12000,12000,3.956967,873.396217
52,12000,12000,12000,3.936865,877.855881
53,12000,12000,12000,4.019126,859.888402
53,12000,12000,12000,4.037444,855.987199
53,12000,12000,12000,3.948217,875.331867
53,12000,12000,12000,3.908211,884.292079
53,12000,12000,12000,3.885134,889.544498
53,12000,12000,12000,3.901930,885.715624
53,12000,12000,12000,3.869798,893.069757
53,12000,12000,12000,3.890670,888.278850
53,12000,12000,12000,3.856264,896.204191
53,12000,12000,12000,3.947783,875.428035
54,12000,12000,12000,3.954682,873.900778
54,12000,12000,12000,3.968892,870.771926
54,12000,12000,12000,3.149372,1097.361524
54,12000,12000,12000,3.908501,884.226424
54,12000,12000,12000,4.053076,852.685783
54,12000,12000,12000,4.015268,860.714585
54,12000,12000,12000,3.942943,876.502575
54,12000,12000,12000,4.046374,854.098110
54,12000,12000,12000,3.943706,876.333117
54,12000,12000,12000,3.939510,877.266391
55,12000,12000,12000,4.027562,858.087319
55,12000,12000,12000,3.948478,875.274039
55,12000,12000,12000,3.918914,881.876871
55,12000,12000,12000,3.928280,879.774429
55,12000,12000,12000,3.971469,870.206941
55,12000,12000,12000,3.922004,881.182130
55,12000,12000,12000,3.934633,878.353813
55,12000,12000,12000,3.882367,890.178583
55,12000,12000,12000,3.958415,873.076791
55,12000,12000,12000,3.930372,879.306108
56,12000,12000,12000,3.972195,870.047841
56,12000,12000,12000,3.964336,871.772635
56,12000,12000,12000,3.886226,889.294731
56,12000,12000,12000,3.944049,876.256841
56,12000,12000,12000,4.000992,863.785883
56,12000,12000,12000,3.864249,894.352370
56,12000,12000,12000,3.956343,873.533989
56,12000,12000,12000,3.994819,865.120581
56,12000,12000,12000,3.966205,871.362026
56,12000,12000,12000,3.915607,882.621746
57,12000,12000,12000,3.948109,875.355872
57,12000,12000,12000,3.956428,873.515195
